concept_id,concept_name
4196745,Lamprobacter modestohalophilus
4196746,Halobacteroides elegans
4196747,Heliorestis
4196748,Heliobacillus
4196749,Ketogulonicigenium vulgare
4196754,Devosia neptuniae
4196755,Ferrimonas
4196756,Formivibrio citricus
4196758,Psychroflexus gondwanensis
4196759,Geobacillus uzenensis
4196760,Hyphomicrobium chloromethanicum
4196761,Kineosporia
4196762,Marinobacter bryozoorum
4196763,Metallosphaera sedula
4196764,Marinilactibacillus piezotolerans
4196765,Methanolobus bombayensis
4196766,Cerasibacillus quisquiliarum
4196767,Halomonas pantelleriensis
4196768,Halomonas organivorans
4196769,Holospora
4196770,Kocuria polaris
4196771,Lamprocystis
4196772,Methanoplanus
4196773,Methanomethylovorans
4196774,Methanopyri
4196775,Chromatium
4196776,Clavibacter
4196777,Clostridium colicanis
4196778,Mycobacterium canariasense
4196802,Chlorophthalmus agassizi
4196807,Frog virus 15
4196808,Engraulis mordax
4196814,Triatoma barberi
4196818,Streptococcus acidominimus
4196826,Ketapang virus
4196832,Toscana virus
4196869,Caryophanon
4196871,Anaerocolumna jejuensis
4196872,Clostridium lacusfryxellense
4196873,Clostridium psychrophilum
4196874,Genus Cryptanaerobacter
4196875,Curvibacter
4196882,Flavobacterium omnivorum
4196883,Flavobacterium xanthum
4196884,Halogeometricum
4196885,Halothiobacillaceae
4196886,Haloterrigena
4196887,Lactobacillus kalixensis
4196888,Lactobacillus kunkeei
4196889,Leptospira fainei
4196890,Maribacter
4196892,Catellibacterium
4196893,Catellatospora
4196894,Clostridium bowmanii
4196897,Methanogenium
4196898,Clostridium aldrichii
4196900,Clostridium stercorarium subspecies leptospartum
4196901,Clostridium straminisolvens
4196902,Cryobacterium
4196907,Bufo marinus
4196908,Trypanosoma brucei rhodesiense
4196920,Salmonella Kokomlemle
4196928,Salmonella Ligna
4196940,Ascaridia lineata
4196945,Pseudochaetosphaeronema
4196946,Porrocaecum
4196948,"Streptococcus, group Q"
4196954,Paecilomyces javanicus
4196957,Salmonella Leipzig
4196961,Saccharomyces fragilis
4196965,Trichodectes
4196972,Polymorphus botulus
4196977,Plectranthias garrupellus
4196984,Plasmodium coatneyi
4197019,Chenopodium atriplicinum
4197036,Genus Pillotina
4197040,Bacillus infantis
4197044,Psychrobacter pulmonis
4197045,Halonatronum
4197050,Flavobacterium tegetincola
4197051,Kozakia
4197052,Kocuria carniphila
4197053,Microtetraspora niveoalba
4197054,Cellulomonas persica
4197055,Clostridium gasigenes
4197056,Clostridium xylanovorans
4197071,New Zealand white rabbit
4197073,Imperial pheasant
4197075,Broad-winged hawk
4197076,Ophichthus melanoporus
4197081,Notropis atherinoides
4197083,Notoedres muris
4197098,Manawa virus
4197100,Karshi virus
4197125,Genus Celastrus
4197126,Mycobacterium africanum
4197131,Supella supellectilum
4197136,Ornithogalum
4197141,Momordica
4197187,Haloarcula argentinensis
4197190,Denitrobacterium
4197194,Planococcus alkanoclasticus
4197197,Exiguobacterium antarcticum
4197198,Terriglobus
4197199,Gracilibacillus
4197206,Parascardovia denticolens
4197207,Oxalophagus oxalicus
4197208,Methylocystis parvus
4197209,Palaeococcus ferrophilus
4197211,Phaeospirillum molischianum
4197212,Octadecabacter antarcticus
4197214,Oceanimonas baumannii
4197228,Crimean-Congo hemorrhagic fever virus
4197233,Genus Austrosimulium
4197234,Pneumocystis jirovecii
4197236,Lutjanus campechanus
4197250,Austrobilharzia
4197255,Myrothecium leucotrichum
4197261,Salmonella Apeyeme
4197270,Salmonella Abortusequi
4197277,Scirpus
4197282,Orientobilharzia turkestanicum
4197292,Calvatia gigantea
4197333,Methanosarcina semesiae
4197334,Methanosarcina siciliae
4197335,Methanosarcina thermophila
4197336,Methylovorus mays
4197337,Nitrosomonas
4197338,Natrialba chahannaoensis
4197339,Natrialba magadii
4197340,Pelotomaculum thermopropionicum
4197341,Myceligenerans xiligouense
4197343,Natronococcus amylolyticus
4197347,Methanothermobacter defluvii
4197348,Olsenella profusa
4197349,Massilia alkalitolerans
4197352,Methanotorris
4197353,Methylobacter whittenburyi
4197354,Methylosarcina fibrata
4197356,Dethiosulfovibrio marinus
4197357,Blastococcus saxobsidens
4197358,Planctomycetacia
4197359,Bryantella formatexigens
4197360,Brochothrix campestris
4197361,Desulfosarcina
4197362,Class Dictyoglomi
4197363,Desulforegula
4197364,Desulfotignum
4197365,Desulfurococcus mucosus
4197366,Bizionia paragorgiae
4197367,Desulfohalobium retbaense
4197368,Bactoderma alba
4197369,Balneimonas flocculans
4197370,Class Aquificae
4197371,Desulfitobacterium metallireducens
4197372,Prochlorothrix
4197387,Amazona albifrons
4197390,Strychnos crevauxii
4197391,Marshallagia mongolica
4197393,Lycenchelys verrilli
4197394,Rusty blackbird
4197395,Salmonella Choleraesuis
4197410,Chachalaca
4197419,Mount Elgon bat virus
4197421,Ara ararauna
4197422,Gazella granti
4197426,Texas indigo snake
4197429,Dipodascus geotrichum
4197440,Echinorhynchus laurentianus
4197447,Ophichthus ocellatus
4197492,Propionigenium maris
4197493,Flectobacillus major
4197494,Hirschia
4197496,Leucobacter komagatae
4197497,Desulfofustis glycolicus
4197498,Desulforhopalus singaporensis
4197499,Desulforhopalus vacuolatus
4197502,Dethiosulfovibrio peptidovorans
4197503,Friedmanniella antarctica
4197504,Fulvimonas soli
4197505,Cellulophaga algicola
4197506,Cystobacter minus
4197507,Prauserella alba
4197508,Prauserella rugosa
4197509,Geobacillus subterraneus
4197510,Geobacillus thermodenitrificans
4197511,Gracilibacillus dipsosauri
4197512,Halomicrobium mukohataei
4197515,Methanoculleus thermophilus
4197516,Methanofollis aquaemaris
4197518,Cellulophaga pacifica
4197519,Halanaerobacter lacunarum
4197520,Halanaerobium
4197541,Salmonella Giessen
4197543,Canarypox virus
4197545,Filaroides gordius
4197546,Francisella tularensis
4197550,Chascanopsetta lugubris
4197552,Western tanager
4197553,Capillaria philippinensis
4197554,Equisetum arvense
4197555,Occella verrucosa
4197562,Salmonella Stormont
4197565,Haemophilus parainfluenzae
4197566,Sphingobacterium multivorum
4197568,Order Coleoptera larva
4197618,Kutzneria kofuensis
4197619,Leisingera methylohalidivorans
4197620,Maribacter aquivivus
4197628,Methanohalophilus portucalensis
4197630,Mycobacterium chimaera
4197645,Alectridium aurantiacum
4197647,Salmonella Mampong
4197663,Grison
4197670,Montdale sheep
4197683,Arcanobacterium
4197688,Streptocara
4197693,Bowiea volubilis
4197699,Calicophoron calicophorum
4197706,Nygmia
4197756,Isochromatium
4197757,Lactobacillus coleohominis
4197759,Nonomuraea roseoviolacea roseoviolacea
4197767,Desulfobulbus rhabdoformis
4197770,Dietzia psychralcaliphila
4197771,Filibacter
4197772,Gallionellaceae
4197773,Gluconobacter oxydans
4197789,Salmonella Lechler
4197797,Cryptosporidium parvum
4197802,Cerastes vipera
4197806,Taenia hyaenae
4197808,Anopheles annularis
4197810,Campsis radicans
4197812,Sium suave
4197814,Neoascaris
4197815,Chirolophis nugator
4197817,Avitellina
4197820,Lachnolaimus maximus
4197822,Gossypium
4197826,Ligula intestinalis
4197875,Burkholderia sordidicola
4197876,Lentisphaerae
4197897,Lactobacillus acetotolerans
4197918,Prosopis
4197920,Hertia
4197921,Zaprora silenus
4197925,Cucumis myriocarpus s.s. leptodermis
4197930,Greater bowerbird
4197944,Kori bustard
4197956,Salmonella Overschie
4197961,Trichobilharzia stagnicolae
4198001,Lactobacillus paracollinoides
4198008,Carnimonas
4198009,Chitinimonas
4198024,Atheresthes evermanni
4198026,Human echovirus 33
4198029,Melospiza georgiana
4198031,Primula
4198041,Brotogeris versicolurus
4198043,Eimeria magna
4198044,Zelleriella hirsuta
4198046,Salmonella Concord
4198047,Purplish guan
4198050,Sixgun City virus
4198069,Eperythrozoon parvum
4198077,Taenia multiceps
4198078,Entameba suis
4198095,Chorioptes
4198101,Dactylosoma
4198107,Salmonella Nakuru
4198157,Cycloclasticus
4198158,Fusibacter paucivorans
4198159,Gelidibacter mesophilus
4198160,Glaciecola mesophila
4198161,Glaciecola pallidula
4198162,Halorubrum distributum
4198163,Halorubrum coriense
4198164,Halorhodospira neutriphila
4198165,Loktanella hongkongensis
4198166,Marinobacter litoralis
4198167,Caloranaerobacter azorensis
4198168,Haematobacter missouriensis
4198169,Holospora caryophila
4198170,Holospora undulata
4198171,Ilyobacter insuetus
4198172,Lysobacter enzymogenes
4198173,Marinomonas pontica
4198174,Duganella violaceinigra
4198175,Lentzea californiensis
4198176,Dactylosporangium aurantiacum
4198178,Mesorhizobium loti
4198179,Methanoculleus chikugoensis
4198187,Anopheles B virus
4198189,Plasmodium youngi
4198192,Thelazia californiensis
4198195,Dasyatis centroura
4198196,Adeno-associated virus 2
4198197,Xiphias gladius
4198198,Aesculus
4198199,Onchocerca reticulata
4198200,Neodiplostomum
4198204,Serratia ficaria
4198205,Bovicola equi
4198206,Hungarian chicken
4198212,Prionotus stephanophrys
4198218,Metroliasthes
4198224,Boreogadus saida
4198227,Fayoumi chicken
4198229,Mustela erminea
4198231,Hedera
4198236,Salmonella Glasgow
4198237,Salmonella Bonariensis
4198239,Histoplasma farciminosus
4198244,Malassezia pachydermatis
4198246,Dichrocephala chrysanthemifolia
4198247,Piscidia piscipula
4198249,Leishmania major
4198256,Rhinobatos lentiginosus
4198259,Gobiosoma longipala
4198304,Pseudoalteromonas nigrifaciens
4198305,Pseudoalteromonas peptidolytica
4198306,Lamprocystis purpurea
4198307,Lysobacter antibioticus
4198308,Luteococcus japonicus
4198309,Methanoplanus petrolearius
4198310,Carbophilus carboxidus
4198311,Chlorobium clathratiforme
4198312,Prosthecomicrobium litoralum
4198313,Chlorobium luteolum
4198314,Catellatospora koreensis
4198315,Marmoricola aurantiacus
4198316,Caryophanon latum
4198317,Marinilactibacillus psychrotolerans
4198318,Marinobacter flavimaris
4198319,Methanobacterium alcaliphilum
4198320,Chitinibacter tainanensis
4198321,Haloferax mediterranei
4198322,Janthinobacterium lividum
4198323,Thalassobacter stenotrophicus
4198324,Marinospirillum megaterium
4198325,Methanocalculus halotolerans
4198326,Clevelandina reticulitermitidis
4198328,Promicromonospora aerolata
4198329,Family Thermaceae
4198330,Mesorhizobium septentrionale
4198331,Methanogenium cariaci
4198332,Methanohalophilus halophilus
4198333,Methanolacinia paynteri
4198334,Cellvibrio mixtus
4198335,Crossiella cryophila
4198337,Polyangium minor
4198338,Halorhabdus utahensis
4198339,Crossiella equi
4198340,Pilimelia columellifera
4198341,Ensifer xinjiangensis
4198342,Ignicoccus islandicus
4198343,Kribbella antibiotica
4198344,Macromonas bipunctata
4198358,Nocardia transvalensis
4198387,Megalopyge
4198394,Galphimia glauca
4198407,Rhodotorula
4198408,Salmonella Rissen
4198455,Methanococcoides methylutens
4198457,Gemmatimonadetes
4198459,Pseudoalteromonas espejiana
4198460,Couchioplanes caeruleus
4198461,Erythromicrobium
4198463,Polaribacter franzmannii
4198465,Desulfuromusa kysingii
4198466,Desulfuromusa bakii
4198467,Planotetraspora mira
4198468,Diplocalyx calotermitidis
4198469,Gallionella
4198471,Blastochloris viridis
4198473,Halorubrum vacuolatum
4198474,Halorhodospira abdelmalekii
4198475,Halolactibacillus halophilus
4198476,Haloferax alexandrinus
4198477,Hyphomicrobium hollandicum
4198479,Methylopila capsulata
4198482,Chlorobium phaeobacteroides
4198483,Denitrobacterium detoxificans
4198484,Ilyobacter delafieldii
4198485,Kutzneria viridogrisea
4198486,Lysobacter brunescens
4198488,Sorangium cellulosum
4198527,Piedraia
4198528,Eimeria debliecki
4198530,Zika virus
4198537,Curl-crested aracari
4198539,Bacteroides pyogenes
4198550,Merluccius productus
4198558,Snail-eating snake
4198559,Blackpoll warbler
4198560,Bordetella pertussis
4198561,Catocala
4198605,Photobacterium lipolyticum
4198606,Photobacterium profundum
4198607,Planococcus antarcticus
4198611,Halomonas pacifica
4198613,Glaciecola
4198616,Salegentibacter
4198617,Flavobacterium gillisiae
4198618,Gordonia hirsuta
4198619,Helicobacter pametensis
4198620,Helicobacter typhlonius
4198621,Heliobacteriaceae
4198625,Isobaculum
4198626,Lyticum
4198628,Prochloraceae
4198634,Family Erythrobacteraceae
4198635,Ideonella
4198636,Listeria ivanovii subspecies ivanovii
4198674,Schistosoma japonicum
4198675,Pseudomonas aeruginosa
4198677,Eimeria coturnicus
4198681,Platycercus icterotis
4198684,Larus argentatus
4198687,Martial eagle
4198690,Reinwardt's gliding frog
4198692,Margaropus reidi
4198704,Anopheles hyrcanus
4198756,Marmoricola
4198757,Carnobacterium pleistocenium
4198761,Nesterenkonia lacusekhoensis
4198762,Caulobacter henricii
4198763,Cytophaga fermentans
4198780,Leucobacter
4198781,Thermales
4198831,Jay
4198836,Brachylaimus suis
4198839,Simonsiella steedae
4198842,Acado virus
4198843,Syphacia
4198846,Mycoplasma arthritidis
4198849,Epinephelus inermis
4198852,Trichodon trichodon
4198853,Latrodectus geometricus
4198860,Hydrangea macrophylla
4198863,Capillaria intestinalis
4198905,Methylobacter marinus
4198906,Mycetocola saprophilus
4198907,Methanothermobacter wolfeii
4198908,Oceanobacillus iheyensis
4198909,Orenia sivashensis
4198910,Peredibacter
4198911,Methylocaldum gracile
4198912,Methylomicrobium buryatense
4198913,Methylomicrobium pelagicum
4198914,Microlunatus phosphovorus
4198918,Microbulbifer maritimus
4198919,Corallococcus coralloides
4198928,Methanomethylovorans hollandica
4198931,Desulfofrigus
4198932,Desulfonauticus
4198933,Desulfurellaceae
4198934,Halochromatium glycolicum
4198935,Haloterrigena thermotolerans
4198936,Ensifer kostiensis
4198982,Panicum coloratum
4198984,Salmonella Eppendorf
4198992,Saumarez Reef virus
4198998,Aeromonas salmonicida ss. masoucida
4199006,Etheostoma lepidum
4199008,Cephaloscyllium ventriosum
4199049,Gelidibacter algens
4199050,Gluconobacter cerinus
4199051,Haloferax volcanii
4199055,Devosia riboflavina
4199056,Formosa algae
4199057,Planomonospora alba
4199058,Hyphomicrobium denitrificans
4199059,Limnobacter thiooxidans
4199060,Marinobacter lutaoensis
4199061,Marinobacterium georgiense
4199062,Metallosphaera hakonensis
4199063,Lentzea albida
4199064,Planomonospora venezuelensis
4199065,Dorea formicigenerans
4199066,Ectothiorhodospira mobilis
4199067,Planomonospora sphaerica
4199068,Friedmanniella lacustris
4199069,Gillisia limnaea
4199070,Halorubrum lacusprofundi
4199071,Lamprocystis roseopersicina
4199072,Loktanella vestfoldensis
4199073,Loktanella fryxellensis
4199074,Marinobacter excellens
4199075,Methanolobus taylorii
4199076,Methanolobus tindarius
4199077,Chloroherpeton thalassium
4199078,Chromohalobacter marismortui
4199079,Prosthecochloris aestuarii
4199080,Prosthecochloris vibrioformis
4199081,Haematobacter massiliensis
4199082,Pseudaminobacter defluvii
4199083,Kozakia baliensis
4199084,Kribbella koreensis
4199085,Lentzea waywayandensis
4199086,Croceibacter atlanticus
4199087,Dactylosporangium roseum
4199088,Pseudoalteromonas agarivorans
4199089,Methanofollis tationis
4199151,Leptotrichia
4199153,Salmonella Amersfoort
4199164,Andromeda
4199206,Pseudoalteromonas maricaloris
4199207,Halanaerobacter chitinivorans
4199208,Holospora obtusa
4199209,Hyphomicrobium vulgare
4199210,Kribbella solani
4199211,Luteimonas mephitis
4199212,Caminicella sporogenes
4199213,Chlorobaculum thiosulfatiphilum
4199214,Chromatium okenii
4199215,Marinomonas ushuaiensis
4199216,Catenuloplanes indicus
4199217,Pseudoalteromonas piscicida
4199218,Pseudoalteromonas prydzensis
4199219,Pseudoalteromonas rubra
4199220,Nautiliaceae
4199221,Carboxydothermus hydrogenoformans
4199222,Chlorobaculum chlorovibrioides
4199223,Chlorobaculum tepidum
4199224,Phenylobacterium lituiforme
4199225,Ensifer saheli
4199226,Gluconobacter frateurii
4199227,Magnetospirillum gryphiswaldense
4199228,Marinomonas vaga
4199229,Catenococcus thiocycli
4199232,Conexibacter
4199238,Polyangium luteum
4199241,Hollandina pterotermitidis
4199242,Genus Hydrocarboniphaga
4199277,Giant hogweed
4199292,White-tailed sea eagle
4199303,Poinciana
4199319,Posthodiplostomum minimum
4199357,Hyphomicrobium sulfonivorans
4199358,Laribacter hongkongensis
4199359,Lewinella nigricans
4199360,Demetria terragena
4199361,Polaromonas vacuolata
4199362,Ensifer terangae
4199363,Salegentibacter salegens
4199364,Kribbella sandramycini
4199365,Ensifer medicae
4199366,Glycomycetaceae
4199368,Pseudoalteromonas flavipulchra
4199372,Desulfovibrio alcoholivorans
4199377,Thalassobacter
4199378,Halomonas elongata
4199380,Enterococcus ratti
4199381,Ensifer
4199382,Gelidibacter
4199385,Gordonia amicalis
4199386,Halococcus saccharolyticus
4199439,Eopsetta jordani
4199444,Ambystoma mexicanum
4199446,Bacteroides vulgatus
4199451,Scorpaena plumieri
4199462,Salmonella Friedenau
4199464,Phlebotomus longicuspis
4199468,Night lizard
4199495,Sudan grass
4199528,Planococcus rifietoensis
4199529,Dichotomicrobium
4199539,Photorhabdus asymbiotica australis
4199540,Photorhabdus luminescens akhurstii
4199585,Esox americanus vermiculatus
4199587,Measles morbillivirus
4199596,Gyraulus convexiusculus
4199597,Mossuril virus
4199602,Human coxsackievirus A11
4199645,Actinomycetes
4199655,Halomonas desiderata
4199656,Hyphomicrobium
4199657,Kineosphaera
4199658,Lamprobacter
4199659,Lactobacillus rossiae
4199660,Loktanella
4199661,Limnobacter
4199662,Jeotgalicoccus
4199663,Lactobacillus harbinensis
4199664,Mesoplasma syrphidae
